model,run_id,image_id,dimension,sample_idx,status,rating,prompt_hash,attempts,finish_reason,latency_ms,input_tokens,output_tokens,cost_usd,error,claimed_at,completed_at,raw_response,reasoning
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,5,done,2,10afe5f35edc975c,1,stop,10675,554,731,0.0016055,,2026-04-26 18:18:07.677867,2026-04-26 18:18:18.354407,"
    ""rating"": 2,
    ""reasoning"": ""The black and white image depicts a static, quiet scene with a contemplative subject, indicating low energy.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,6,done,2,4ff94d40fb535d96,1,stop,17192,555,1286,0.002688075,,2026-04-26 18:19:09.725623,2026-04-26 18:19:26.918908,"
  ""rating"": 2,
  ""reasoning"": ""The black and white image depicts a static, quiet scene with a seated subject, indicating low energy and intensity.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,7,done,2,b40899dd4a456622,1,stop,6213,554,341,0.000845,,2026-04-26 18:20:10.536250,2026-04-26 18:20:16.750706,"
  ""rating"": 2,
  ""reasoning"": ""The subject's posture, holding his head with eyes downcast, suggests fatigue or deep thought, creating a quiet, low-energy atmosphere.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,8,done,2,7e05fe63156b7387,1,stop,19060,553,1403,0.002915575,,2026-04-26 18:21:03.585205,2026-04-26 18:21:22.646766,"
    ""rating"": 2,
    ""reasoning"": ""The black and white portrait depicts a static, quiet moment with a contemplative subject, indicating low physical intensity.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,9,done,2,467ef50b274375b4,1,stop,15631,554,1125,0.0023738,,2026-04-26 18:22:04.594201,2026-04-26 18:22:20.226203,"```json
{
    ""rating"": 2,
    ""reasoning"": ""The black and white image depicts a still, shirtless man in a quiet indoor setting, conveying a sense of fatigue or low-energy contemplation.""
}
```","The black and white image depicts a still, shirtless man in a quiet indoor setting, conveying a sense of fatigue or low-energy contemplation."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,10,done,2,8091779632dfa549,1,stop,12902,553,841,0.001819675,,2026-04-26 18:23:01.547752,2026-04-26 18:23:14.451053,"```json
{
  ""rating"": 2,
  ""reasoning"": ""The static, introspective pose of the man in a quiet room suggests a low-energy state like fatigue or deep thought.""
}
```","The static, introspective pose of the man in a quiet room suggests a low-energy state like fatigue or deep thought."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,11,done,2,0c8f3741a8c4b67d,1,stop,17121,554,1169,0.0024596,,2026-04-26 18:23:59.157013,2026-04-26 18:24:16.279270,"json
{
    ""rating"": 2,
    ""reasoning"": ""The black and white image depicts a static, indoor scene with a subject in a low-energy pose, suggesting a quiet or contemplative mood.""
}
```","The black and white image depicts a static, indoor scene with a subject in a low-energy pose, suggesting a quiet or contemplative mood."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,12,done,2,632f56bf10fe8df4,1,stop,10408,552,682,0.0015093,,2026-04-26 18:24:53.438881,2026-04-26 18:25:03.849458,""": 2,
    ""reasoning"": ""The black and white image features a static, contemplative pose with low visual energy, suggesting a calm or tired state.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,13,done,2,cfd9e0250f797830,1,stop,19617,553,1320,0.002753725,,2026-04-26 18:25:51.698933,2026-04-26 18:26:11.317455,"```json
{
    ""rating"": 2,
    ""reasoning"": ""The black-and-white image of a still, pensive figure in a quiet room evokes a calm and low-intensity atmosphere.""
}
```","The black-and-white image of a still, pensive figure in a quiet room evokes a calm and low-intensity atmosphere."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,14,done,3,64e6887566204b95,1,stop,13212,554,822,0.00178295,,2026-04-26 18:26:53.863229,2026-04-26 18:27:07.076828,"```json
{
    ""rating"": 3,
    ""reasoning"": ""The black and white image depicts a still, contemplative subject, creating a subdued and quiet atmosphere.""
}
```","The black and white image depicts a still, contemplative subject, creating a subdued and quiet atmosphere."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,15,done,2,beaeee1966038ed7,1,stop,15596,555,985,0.002101125,,2026-04-26 18:27:54.563704,2026-04-26 18:28:10.161272,"json
{
  ""rating"": 2,
  ""reasoning"": ""The black and white image depicts a still, contemplative pose, creating a quiet and low-intensity atmosphere.""
}
```","The black and white image depicts a still, contemplative pose, creating a quiet and low-intensity atmosphere."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,16,done,2,9056928d2bfc4870,1,stop,18118,554,1228,0.00257465,,2026-04-26 18:28:53.262959,2026-04-26 18:29:11.382593,"json
{
    ""rating"": 2,
    ""reasoning"": ""The black and white image depicts a static, contemplative pose in a quiet room, evoking a sense of calm and low intensity.""
}
```","The black and white image depicts a static, contemplative pose in a quiet room, evoking a sense of calm and low intensity."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,17,done,2,b79b7cec8f6ba936,1,stop,9234,553,612,0.001373125,,2026-04-26 18:29:58.464635,2026-04-26 18:30:07.699977,"
  ""rating"": 2,
  ""reasoning"": ""The black and white image depicts a still subject in a quiet indoor setting, appearing tired or contemplative, which suggests low energy.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,18,done,2,9c9a5be11267c918,1,stop,13578,555,868,0.001872975,,2026-04-26 18:30:55.469758,2026-04-26 18:31:09.049083,"json
{
    ""rating"": 2,
    ""reasoning"": ""The black-and-white image depicts a quiet, contemplative moment with a stationary subject, evoking a low-energy mood.""
}
```","The black-and-white image depicts a quiet, contemplative moment with a stationary subject, evoking a low-energy mood."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,arousal,19,done,2,0803b931dfee55dc,1,stop,10576,552,754,0.0016497,,2026-04-26 18:31:58.486390,2026-04-26 18:32:09.063792,"```json
{
    ""rating"": 2,
    ""reasoning"": ""The black and white image depicts a static, contemplative scene with a subject in a low-energy pose, suggesting a subdued atmosphere.""
}
```","The black and white image depicts a static, contemplative scene with a subject in a low-energy pose, suggesting a subdued atmosphere."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,0,done,3,77abc666150c8f5f,1,stop,8370,473,607,0.001337375,,2026-04-26 18:13:10.054502,2026-04-26 18:13:18.426215,"
    ""rating"": 3,
    ""reasoning"": ""The man's posture, holding his head with closed eyes, suggests stress, pain, or deep worry, evoking a negative affect.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,1,done,3,0901b428259d3212,1,stop,16190,472,1028,0.002158,,2026-04-26 18:14:06.540025,2026-04-26 18:14:22.731951,"```json
{""rating"": 3, ""reasoning"": ""The subject's downward gaze and hand on his head suggest stress, sadness, or a headache, creating a somber mood.""}
```","The subject's downward gaze and hand on his head suggest stress, sadness, or a headache, creating a somber mood."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,2,done,3,271106e752a90d79,1,stop,32163,473,2270,0.004580225,,2026-04-26 18:15:13.631709,2026-04-26 18:15:45.796852,"
  ""rating"": 3,
  ""reasoning"": ""The subject's body language, holding his head with a downward gaze, suggests stress, fatigue, or melancholy, creating a somber mood.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,3,done,3,962d2834cea5e80a,1,stop,11221,473,772,0.001659125,,2026-04-26 18:16:11.538702,2026-04-26 18:16:22.762113,"```json
{
    ""rating"": 3,
    ""reasoning"": ""The subject's downward gaze and hand-on-head gesture suggest sadness, stress, or a headache, creating a somber mood.""
}
```","The subject's downward gaze and hand-on-head gesture suggest sadness, stress, or a headache, creating a somber mood."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,4,done,2,9ee0c858e38ef661,1,stop,9356,474,642,0.00140595,,2026-04-26 18:17:11.099678,2026-04-26 18:17:20.458412,""": 2,
    ""reasoning"": ""The subject's downcast gaze and hand holding his head suggest distress, headache, or sadness, creating a somber mood.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,5,done,3,ec77e182cbbae948,1,stop,24744,472,1744,0.0035542,,2026-04-26 18:18:08.321912,2026-04-26 18:18:33.067362,"
  ""rating"": 3,
  ""reasoning"": ""The subject's posture with his hand on his head and closed eyes suggests distress, fatigue, or sadness, evoking a somewhat negative affect.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,6,done,3,f7f75de2c76b847e,1,stop,20213,474,1488,0.00305565,,2026-04-26 18:19:10.008843,2026-04-26 18:19:30.222962,"
    ""rating"": 3,
    ""reasoning"": ""The man's posture, holding his head with eyes closed, suggests stress, a headache, or worry, evoking a somewhat negative feeling.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,7,done,3,7820999abb9d2d88,1,stop,10942,473,763,0.001641575,,2026-04-26 18:20:10.575448,2026-04-26 18:20:21.518831,"```json
{""rating"": 3, ""reasoning"": ""The man's downward gaze and hand on his forehead suggest sadness, headache, or worry, evoking a somewhat negative feeling.""}
```","The man's downward gaze and hand on his forehead suggest sadness, headache, or worry, evoking a somewhat negative feeling."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,8,done,2,0f3cc3cbe157b00a,1,stop,10984,470,733,0.0015821,,2026-04-26 18:21:04.696283,2026-04-26 18:21:15.682080,""": 2, ""reasoning"": ""The subject's downward gaze and hand-on-head posture suggest distress, sadness, or a headache, evoking a negative mood.""}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,9,done,3,2d5319059c8fd990,1,stop,14820,472,926,0.0019591,,2026-04-26 18:22:05.589122,2026-04-26 18:22:20.411889,"
    ""rating"": 3,
    ""reasoning"": ""The subject's downward gaze and hand-on-head gesture suggest distress, fatigue, or sadness, creating a somewhat negative mood.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,10,done,3,85c4a470826baac6,1,stop,9914,473,670,0.001460225,,2026-04-26 18:23:02.551535,2026-04-26 18:23:12.466744,"```json
{""rating"": 3, ""reasoning"": ""The man's posture, with his hand on his head and eyes downcast, suggests distress, sadness, or a headache, creating a somber mood.""}
```","The man's posture, with his hand on his head and eyes downcast, suggests distress, sadness, or a headache, creating a somber mood."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,11,done,2,c1da37b3f7cec01d,1,stop,23925,472,1658,0.0033865,,2026-04-26 18:23:59.212466,2026-04-26 18:24:23.139198,""": 2,
    ""reasoning"": ""The man is clutching his head with his eyes closed, suggesting a headache, stress, or fatigue, which conveys a negative mood.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,12,done,2,a1e0b258bc5b642a,1,stop,7845,474,548,0.00122265,,2026-04-26 18:24:54.495785,2026-04-26 18:25:02.342501,"```json
{
  ""rating"": 2,
  ""reasoning"": ""The man's downward gaze and hand on his forehead suggest distress or sadness, creating a somber mood.""
}
```","The man's downward gaze and hand on his forehead suggest distress or sadness, creating a somber mood."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,13,done,3,f067181c240ac4c3,1,stop,10769,473,716,0.001549925,,2026-04-26 18:25:52.305141,2026-04-26 18:26:03.076401,"
    ""rating"": 3,
    ""reasoning"": ""The subject's posture, holding his head with a pained expression, suggests stress or a headache.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,14,done,3,cf78df11d8dc3355,1,stop,14171,473,979,0.002062775,,2026-04-26 18:26:55.638034,2026-04-26 18:27:09.810814,"json
{
  ""rating"": 3,
  ""reasoning"": ""The subject's downward gaze and hand-on-head gesture suggest distress, sadness, or deep contemplation.""
}
```","The subject's downward gaze and hand-on-head gesture suggest distress, sadness, or deep contemplation."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,15,done,2,4fecf96be078eba5,1,stop,20528,472,530,0.0011869,,2026-04-26 18:27:54.628251,2026-04-26 18:28:15.158245,"json
{
  ""rating"": 2,
  ""reasoning"": ""The man's distressed posture, hand on head, and somber black-and-white tone evoke feelings of pain or sadness.""
}
```","The man's distressed posture, hand on head, and somber black-and-white tone evoke feelings of pain or sadness."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,16,done,3,f7e8f9e5942376f6,1,stop,16208,472,1079,0.00225745,,2026-04-26 18:28:53.578094,2026-04-26 18:29:09.788334,"
    ""rating"": 3,
    ""reasoning"": ""The subject's downward gaze and hand-on-head gesture suggest sadness, stress, or deep contemplation, creating a somber atmosphere.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,17,done,2,78fc61e9427d10ca,1,stop,8010,473,545,0.001216475,,2026-04-26 18:29:58.908739,2026-04-26 18:30:06.920156,""": 2,
    ""reasoning"": ""The subject's downcast gaze and hand on his forehead suggest distress, sadness, or a headache, creating a somber mood.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,18,done,3,a6828435ab98ac01,1,stop,21962,474,1502,0.00308295,,2026-04-26 18:30:56.177408,2026-04-26 18:31:18.141964,"```json
{
    ""rating"": 3,
    ""reasoning"": ""The subject's downward gaze and hand on his head suggest distress, sadness, or a headache, creating a somber mood.""
}
```","The subject's downward gaze and hand on his head suggest distress, sadness, or a headache, creating a somber mood."
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude man 9,valence,19,done,3,3375e475a48a7e6c,1,stop,20616,473,1481,0.003041675,,2026-04-26 18:31:58.554611,2026-04-26 18:32:19.172010," ""rating"": 3,
  ""reasoning"": ""The subject's posture, with a hand to his head and downcast eyes, combined with the black-and-white filter, suggests a mood of stress, fatigue, or melancholy.""
}
```",
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude woman 10,arousal,0,failed,,e34aaa82f20ffb44,3,,14802,,,,APIError: litellm.APIError: APIError: OpenrouterException - Upstream error from Alibaba: <400> InternalError.Algo.DataInspectionFailed: Input image data may contain inappropriate content.,2026-04-26 18:32:56.887938,2026-04-26 18:33:11.691750,,
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude woman 10,arousal,1,failed,,c09675aee5ef86a2,3,,14593,,,,APIError: litellm.APIError: APIError: OpenrouterException - Upstream error from Alibaba: <400> InternalError.Algo.DataInspectionFailed: Input image data may contain inappropriate content.,2026-04-26 18:32:57.065021,2026-04-26 18:33:11.659512,,
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude woman 10,arousal,2,failed,,f036804c5b98c05f,3,,17446,,,,APIError: litellm.APIError: APIError: OpenrouterException - Upstream error from Alibaba: <400> InternalError.Algo.DataInspectionFailed: Input image data may contain inappropriate content.,2026-04-26 18:32:58.719551,2026-04-26 18:33:16.167700,,
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude woman 10,arousal,3,failed,,39838406003cefda,3,,16942,,,,APIError: litellm.APIError: APIError: OpenrouterException - Upstream error from Alibaba: <400> InternalError.Algo.DataInspectionFailed: Input image data may contain inappropriate content.,2026-04-26 18:33:03.122106,2026-04-26 18:33:20.065345,,
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude woman 10,arousal,4,failed,,fa452b9a571d3e79,3,,17567,,,,APIError: litellm.APIError: APIError: OpenrouterException - Upstream error from Alibaba: <400> InternalError.Algo.DataInspectionFailed: Input image data may contain inappropriate content.,2026-04-26 18:33:03.730911,2026-04-26 18:33:21.299480,,
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude woman 10,arousal,5,failed,,cfd299862a1edd8d,3,,19890,,,,APIError: litellm.APIError: APIError: OpenrouterException - Upstream error from Alibaba: <400> InternalError.Algo.DataInspectionFailed: Input image data may contain inappropriate content.,2026-04-26 18:33:04.217576,2026-04-26 18:33:24.112722,,
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude woman 10,arousal,6,failed,,a296f15b1db107ac,3,,16142,,,,APIError: litellm.APIError: APIError: OpenrouterException - Upstream error from Alibaba: <400> InternalError.Algo.DataInspectionFailed: Input image data may contain inappropriate content.,2026-04-26 18:33:05.955177,2026-04-26 18:33:22.098480,,
qwen3.6-plus,20260426-9d70__qwen3-6-plus,Nude woman 10,arousal,7,failed,,90d2f5a00af4fe08,3,,17424,,,,APIError: litellm.APIError: APIError: OpenrouterException - Upstream error from Alibaba: <400> InternalError.Algo.DataInspectionFailed: Input image data may contain inappropriate content.,2026-04-26 18:33:07.905957,2026-04-26 18:33:25.330942,,
